306,5,31,3510,12/30/2007,1/13/2008
306,10,31,5044,12/24/2007,1/7/2008
307,4,31,3211,1/1/2008,1/15/2008
307,9,31,4745,12/31/2007,1/14/2008
308,3,31,2912,1/1/2008,1/15/2008
308,8,31,4446,12/20/2007,1/3/2008
309,2,31,2613,12/30/2007,1/13/2008
309,7,31,4147,12/23/2007,1/6/2008
310,1,31,2314,12/26/2007,1/9/2008
310,6,31,3848,12/24/2007,1/7/2008
311,5,32,3549,12/23/2007,1/6/2008
311,10,32,5070,12/26/2007,1/9/2008
312,4,32,3250,12/20/2007,1/3/2008
312,9,32,4771,12/28/2007,1/11/2008
313,3,32,2951,12/31/2007,1/14/2008
313,8,32,4472,12/28/2007,1/11/2008
314,2,32,2652,12/24/2007,1/7/2008
314,7,32,4173,12/26/2007,1/9/2008
315,1,32,2353,12/31/2007,1/14/2008
315,6,32,3874,12/22/2007,1/5/2008
316,5,32,3575,1/1/2008,1/15/2008
316,10,32,5109,12/28/2007,1/11/2008
317,4,32,3276,12/24/2007,1/7/2008
317,9,32,4810,12/25/2007,1/8/2008
318,3,32,2977,12/30/2007,1/13/2008
318,8,32,4511,12/20/2007,1/3/2008
319,2,32,2678,1/3/2008,1/17/2008
319,7,32,4212,12/29/2007,1/12/2008
320,1,32,2379,12/20/2007,1/3/2008
320,6,32,3913,12/20/2007,1/3/2008
321,5,33,3614,12/25/2007,1/8/2008
321,10,33,5135,12/30/2007,1/13/2008
322,4,33,3315,12/28/2007,1/11/2008
322,9,33,4836,12/22/2007,1/5/2008
323,3,33,3016,12/29/2007,1/12/2008
323,8,33,4537,12/28/2007,1/11/2008
324,2,33,2717,12/28/2007,1/11/2008
324,7,33,4238,1/1/2008,1/15/2008
325,1,33,2418,12/25/2007,1/8/2008
325,6,33,3939,1/3/2008,1/17/2008
326,5,33,3640,1/3/2008,1/17/2008
326,10,33,5174,1/1/2008,1/15/2008
327,4,33,3341,1/1/2008,1/15/2008
327,9,33,4875,1/4/2008,1/18/2008
328,3,33,3042,12/28/2007,1/11/2008
328,8,33,4576,12/20/2007,1/3/2008
329,2,33,2743,12/22/2007,1/5/2008
329,7,33,4277,1/4/2008,1/18/2008
330,1,33,2444,12/30/2007,1/13/2008
330,6,33,3978,1/1/2008,1/15/2008
331,5,34,3679,12/27/2007,1/10/2008
331,10,34,5200,1/3/2008,1/17/2008
332,4,34,3380,12/20/2007,1/3/2008
332,9,34,4901,1/1/2008,1/15/2008
333,3,34,3081,12/27/2007,1/10/2008
333,8,34,4602,12/28/2007,1/11/2008
334,2,34,2782,1/1/2008,1/15/2008
334,7,34,4303,12/22/2007,1/5/2008
335,1,34,2483,1/4/2008,1/18/2008
335,6,34,4004,12/30/2007,1/13/2008
336,5,34,3705,12/20/2007,1/3/2008
336,10,34,5239,12/20/2007,1/3/2008
337,4,34,3406,12/24/2007,1/7/2008
337,9,34,4940,12/29/2007,1/12/2008
338,3,34,3107,12/26/2007,1/9/2008
338,8,34,4641,12/20/2007,1/3/2008
339,2,34,2808,12/26/2007,1/9/2008
339,7,34,4342,12/25/2007,1/8/2008
340,1,34,2509,12/24/2007,1/7/2008
340,6,34,4043,12/28/2007,1/11/2008
341,5,35,3744,12/29/2007,1/12/2008
341,10,35,5265,12/22/2007,1/5/2008
342,4,35,3445,12/28/2007,1/11/2008
342,9,35,4966,12/26/2007,1/9/2008
343,3,35,3146,12/25/2007,1/8/2008
343,8,35,4667,12/28/2007,1/11/2008
344,2,35,2847,12/20/2007,1/3/2008
344,7,35,4368,12/28/2007,1/11/2008
345,1,35,2548,12/29/2007,1/12/2008
345,6,35,4069,12/26/2007,1/9/2008
346,5,35,3770,12/22/2007,1/5/2008
346,10,35,5304,12/24/2007,1/7/2008
347,4,35,3471,1/1/2008,1/15/2008
347,9,35,5005,12/23/2007,1/6/2008
348,3,35,3172,12/24/2007,1/7/2008
348,8,35,4706,12/20/2007,1/3/2008
349,2,35,2873,12/30/2007,1/13/2008
349,7,35,4407,12/31/2007,1/14/2008
350,1,35,2574,1/3/2008,1/17/2008
350,6,35,4108,12/24/2007,1/7/2008
351,5,36,3809,12/31/2007,1/14/2008
351,10,36,5330,12/26/2007,1/9/2008
352,4,36,3510,12/20/2007,1/3/2008
352,9,36,5031,12/20/2007,1/3/2008
353,3,36,3211,12/23/2007,1/6/2008
353,8,36,4732,12/28/2007,1/11/2008
354,2,36,2912,12/24/2007,1/7/2008
354,7,36,4433,1/3/2008,1/17/2008
355,1,36,2613,12/23/2007,1/6/2008
355,6,36,4134,12/22/2007,1/5/2008
356,5,36,3835,12/24/2007,1/7/2008
356,10,36,5369,12/28/2007,1/11/2008
357,4,36,3536,12/24/2007,1/7/2008
357,9,36,5070,1/2/2008,1/16/2008
358,3,36,3237,12/22/2007,1/5/2008
358,8,36,4771,12/20/2007,1/3/2008
359,2,36,2938,1/3/2008,1/17/2008
359,7,36,4472,12/21/2007,1/4/2008
360,1,36,2639,12/28/2007,1/11/2008
360,6,36,4173,12/20/2007,1/3/2008
361,5,37,3874,1/2/2008,1/16/2008
361,10,37,5395,12/30/2007,1/13/2008
362,4,37,3575,12/28/2007,1/11/2008
362,9,37,5096,12/30/2007,1/13/2008
363,3,37,3276,12/21/2007,1/4/2008
363,8,37,4797,12/28/2007,1/11/2008
364,2,37,2977,12/28/2007,1/11/2008
364,7,37,4498,12/24/2007,1/7/2008
365,1,37,2678,1/2/2008,1/16/2008
365,6,37,4199,1/3/2008,1/17/2008
366,5,37,3900,12/26/2007,1/9/2008
366,10,37,5434,1/1/2008,1/15/2008
367,4,37,3601,1/1/2008,1/15/2008
367,9,37,5135,12/27/2007,1/10/2008
368,3,37,3302,12/20/2007,1/3/2008
368,8,37,4836,12/20/2007,1/3/2008
369,2,37,3003,12/22/2007,1/5/2008
369,7,37,4537,12/27/2007,1/10/2008
370,1,37,2704,12/22/2007,1/5/2008
370,6,37,4238,1/1/2008,1/15/2008
371,5,38,3939,1/4/2008,1/18/2008
371,10,38,5460,1/3/2008,1/17/2008
372,4,38,3640,12/20/2007,1/3/2008
372,9,38,5161,12/24/2007,1/7/2008
373,3,38,3341,1/4/2008,1/18/2008
373,8,38,4862,12/28/2007,1/11/2008
374,2,38,3042,1/1/2008,1/15/2008
374,7,38,4563,12/30/2007,1/13/2008
375,1,38,2743,12/27/2007,1/10/2008
375,6,38,4264,12/30/2007,1/13/2008
376,5,38,3965,12/28/2007,1/11/2008
376,10,38,5499,12/20/2007,1/3/2008
377,4,38,3666,12/24/2007,1/7/2008
377,9,38,5200,12/21/2007,1/4/2008
378,3,38,3367,1/3/2008,1/17/2008
378,8,38,4901,12/20/2007,1/3/2008
379,2,38,3068,12/26/2007,1/9/2008
379,7,38,4602,1/2/2008,1/16/2008
380,1,38,2769,1/1/2008,1/15/2008
380,6,38,4303,12/28/2007,1/11/2008
381,5,39,4004,12/21/2007,1/4/2008
381,10,39,5525,12/22/2007,1/5/2008
382,4,39,3705,12/28/2007,1/11/2008
382,9,39,5226,1/3/2008,1/17/2008
383,3,39,3406,1/2/2008,1/16/2008
383,8,39,4927,12/28/2007,1/11/2008
384,2,39,3107,12/20/2007,1/3/2008
384,7,39,4628,12/20/2007,1/3/2008
385,1,39,2808,12/21/2007,1/4/2008
385,6,39,4329,12/26/2007,1/9/2008
386,5,39,4030,12/30/2007,1/13/2008
386,10,39,5564,12/24/2007,1/7/2008
387,4,39,3731,1/1/2008,1/15/2008
387,9,39,5265,12/31/2007,1/14/2008
388,3,39,3432,1/1/2008,1/15/2008
388,8,39,4966,12/20/2007,1/3/2008
389,2,39,3133,12/30/2007,1/13/2008
389,7,39,4667,12/23/2007,1/6/2008
390,1,39,2834,12/26/2007,1/9/2008
390,6,39,4368,12/24/2007,1/7/2008
391,5,40,4069,12/23/2007,1/6/2008
391,10,40,5590,12/26/2007,1/9/2008
392,4,40,3770,12/20/2007,1/3/2008
392,9,40,5291,12/28/2007,1/11/2008
393,3,40,3471,12/31/2007,1/14/2008
393,8,40,4992,12/28/2007,1/11/2008
394,2,40,3172,12/24/2007,1/7/2008
394,7,40,4693,12/26/2007,1/9/2008
395,1,40,2873,12/31/2007,1/14/2008
395,6,40,4394,12/22/2007,1/5/2008
396,5,40,4095,1/1/2008,1/15/2008
396,10,40,5629,12/28/2007,1/11/2008
397,4,40,3796,12/24/2007,1/7/2008
397,9,40,5330,12/25/2007,1/8/2008
398,3,40,3497,12/30/2007,1/13/2008
398,8,40,5031,12/20/2007,1/3/2008
399,2,40,3198,1/3/2008,1/17/2008
399,7,40,4732,12/29/2007,1/12/2008
400,1,40,2899,12/20/2007,1/3/2008
400,6,40,4433,12/20/2007,1/3/2008
401,5,41,4134,12/25/2007,1/8/2008
401,10,41,5655,12/30/2007,1/13/2008
402,4,41,3835,12/28/2007,1/11/2008
402,9,41,5356,12/22/2007,1/5/2008
403,3,41,3536,12/29/2007,1/12/2008
403,8,41,5057,12/28/2007,1/11/2008
404,2,41,3237,12/28/2007,1/11/2008
404,7,41,4758,1/1/2008,1/15/2008
405,1,41,2938,12/25/2007,1/8/2008
405,6,41,4459,1/3/2008,1/17/2008
406,5,41,4160,1/3/2008,1/17/2008
406,10,41,5694,1/1/2008,1/15/2008
407,4,41,3861,1/1/2008,1/15/2008
407,9,41,5395,1/4/2008,1/18/2008
408,3,41,3562,12/28/2007,1/11/2008
408,8,41,5096,12/20/2007,1/3/2008
409,2,41,3263,12/22/2007,1/5/2008
409,7,41,4797,1/4/2008,1/18/2008
410,1,41,2964,12/30/2007,1/13/2008
410,6,41,4498,1/1/2008,1/15/2008
411,5,42,4199,12/27/2007,1/10/2008
411,10,42,5720,1/3/2008,1/17/2008
412,4,42,3900,12/20/2007,1/3/2008
412,9,42,5421,1/1/2008,1/15/2008
413,3,42,3601,12/27/2007,1/10/2008
413,8,42,5122,12/28/2007,1/11/2008
414,2,42,3302,1/1/2008,1/15/2008
414,7,42,4823,12/22/2007,1/5/2008
415,1,42,3003,1/4/2008,1/18/2008
415,6,42,4524,12/30/2007,1/13/2008
416,5,42,4225,12/20/2007,1/3/2008
416,10,42,5759,12/20/2007,1/3/2008
417,4,42,3926,12/24/2007,1/7/2008
417,9,42,5460,12/29/2007,1/12/2008
418,3,42,3627,12/26/2007,1/9/2008
418,8,42,5161,12/20/2007,1/3/2008
419,2,42,3328,12/26/2007,1/9/2008
419,7,42,4862,12/25/2007,1/8/2008
420,1,42,3029,12/24/2007,1/7/2008
420,6,42,4563,12/28/2007,1/11/2008
421,5,43,4264,12/29/2007,1/12/2008
421,10,43,5785,12/22/2007,1/5/2008
422,4,43,3965,12/28/2007,1/11/2008
422,9,43,5486,12/26/2007,1/9/2008
423,3,43,3666,12/25/2007,1/8/2008
423,8,43,5187,12/28/2007,1/11/2008
424,2,43,3367,12/20/2007,1/3/2008
424,7,43,4888,12/28/2007,1/11/2008
425,1,43,3068,12/29/2007,1/12/2008
425,6,43,4589,12/26/2007,1/9/2008
426,5,43,4290,12/22/2007,1/5/2008
426,10,43,5824,12/24/2007,1/7/2008
427,4,43,3991,1/1/2008,1/15/2008
427,9,43,5525,12/23/2007,1/6/2008
428,3,43,3692,12/24/2007,1/7/2008
428,8,43,5226,12/20/2007,1/3/2008
429,2,43,3393,12/30/2007,1/13/2008
429,7,43,4927,12/31/2007,1/14/2008
430,1,43,3094,1/3/2008,1/17/2008
430,6,43,4628,12/24/2007,1/7/2008
431,5,44,4329,12/31/2007,1/14/2008
431,10,44,5850,12/26/2007,1/9/2008
432,4,44,4030,12/20/2007,1/3/2008
432,9,44,5551,12/20/2007,1/3/2008
433,3,44,3731,12/23/2007,1/6/2008
433,8,44,5252,12/28/2007,1/11/2008
434,2,44,3432,12/24/2007,1/7/2008
434,7,44,4953,1/3/2008,1/17/2008
435,1,44,3133,12/23/2007,1/6/2008
435,6,44,4654,12/22/2007,1/5/2008
436,5,44,4355,12/24/2007,1/7/2008
436,10,44,5889,12/28/2007,1/11/2008
437,4,44,4056,12/24/2007,1/7/2008
437,9,44,5590,1/2/2008,1/16/2008
438,3,44,3757,12/22/2007,1/5/2008
438,8,44,5291,12/20/2007,1/3/2008
439,2,44,3458,1/3/2008,1/17/2008
439,7,44,4992,12/21/2007,1/4/2008
440,1,44,3159,12/28/2007,1/11/2008
440,6,44,4693,12/20/2007,1/3/2008
441,5,45,4394,1/2/2008,1/16/2008
441,10,45,5915,12/30/2007,1/13/2008
442,4,45,4095,12/28/2007,1/11/2008
442,9,45,5616,12/30/2007,1/13/2008
443,3,45,3796,12/21/2007,1/4/2008
443,8,45,5317,12/28/2007,1/11/2008
444,2,45,3497,12/28/2007,1/11/2008
444,7,45,5018,12/24/2007,1/7/2008
445,1,45,3198,1/2/2008,1/16/2008
445,6,45,4719,1/3/2008,1/17/2008
446,5,45,4420,12/26/2007,1/9/2008
446,10,45,5954,1/1/2008,1/15/2008
447,4,45,4121,1/1/2008,1/15/2008
447,9,45,5655,12/27/2007,1/10/2008
448,3,45,3822,12/20/2007,1/3/2008
448,8,45,5356,12/20/2007,1/3/2008
449,2,45,3523,12/22/2007,1/5/2008
449,7,45,5057,12/27/2007,1/10/2008
450,1,45,3224,12/22/2007,1/5/2008
450,6,45,4758,1/1/2008,1/15/2008
451,5,46,4459,1/4/2008,1/18/2008
451,10,46,5980,1/3/2008,1/17/2008
452,4,46,4160,12/20/2007,1/3/2008
452,9,46,5681,12/24/2007,1/7/2008
453,3,46,3861,1/4/2008,1/18/2008
453,8,46,5382,12/28/2007,1/11/2008
454,2,46,3562,1/1/2008,1/15/2008
454,7,46,5083,12/30/2007,1/13/2008
455,1,46,3263,12/27/2007,1/10/2008
455,6,46,4784,12/30/2007,1/13/2008
456,5,46,4485,12/28/2007,1/11/2008
456,10,46,6019,12/20/2007,1/3/2008
457,4,46,4186,12/24/2007,1/7/2008
457,9,46,5720,12/21/2007,1/4/2008
458,3,46,3887,1/3/2008,1/17/2008
458,8,46,5421,12/20/2007,1/3/2008
459,2,46,3588,12/26/2007,1/9/2008
459,7,46,5122,1/2/2008,1/16/2008
460,1,46,3289,1/1/2008,1/15/2008
460,6,46,4823,12/28/2007,1/11/2008
461,5,47,4524,12/21/2007,1/4/2008
461,10,47,6045,12/22/2007,1/5/2008
462,4,47,4225,12/28/2007,1/11/2008
462,9,47,5746,1/3/2008,1/17/2008
463,3,47,3926,1/2/2008,1/16/2008
463,8,47,5447,12/28/2007,1/11/2008
464,2,47,3627,12/20/2007,1/3/2008
464,7,47,5148,12/20/2007,1/3/2008
465,1,47,3328,12/21/2007,1/4/2008
465,6,47,4849,12/26/2007,1/9/2008
466,5,47,4550,12/30/2007,1/13/2008
466,10,47,6084,12/24/2007,1/7/2008
467,4,47,4251,1/1/2008,1/15/2008
467,9,47,5785,12/31/2007,1/14/2008
468,3,47,3952,1/1/2008,1/15/2008
468,8,47,5486,12/20/2007,1/3/2008
469,2,47,3653,12/30/2007,1/13/2008
469,7,47,5187,12/23/2007,1/6/2008
470,1,47,3354,12/26/2007,1/9/2008
470,6,47,4888,12/24/2007,1/7/2008
471,5,48,4589,12/23/2007,1/6/2008
471,10,48,6110,12/26/2007,1/9/2008
472,4,48,4290,12/20/2007,1/3/2008
472,9,48,5811,12/28/2007,1/11/2008
473,3,48,3991,12/31/2007,1/14/2008
473,8,48,5512,12/28/2007,1/11/2008
474,2,48,3692,12/24/2007,1/7/2008
474,7,48,5213,12/26/2007,1/9/2008
475,1,48,3393,12/31/2007,1/14/2008
475,6,48,4914,12/22/2007,1/5/2008
476,5,48,4615,1/1/2008,1/15/2008
476,10,48,6149,12/28/2007,1/11/2008
477,4,48,4316,12/24/2007,1/7/2008
477,9,48,5850,12/25/2007,1/8/2008
478,3,48,4017,12/30/2007,1/13/2008
478,8,48,5551,12/20/2007,1/3/2008
479,2,48,3718,1/3/2008,1/17/2008
479,7,48,5252,12/29/2007,1/12/2008
480,1,48,3419,12/20/2007,1/3/2008
480,6,48,4953,12/20/2007,1/3/2008
481,5,49,4654,12/25/2007,1/8/2008
481,10,49,6175,12/30/2007,1/13/2008
482,4,49,4355,12/28/2007,1/11/2008
482,9,49,5876,12/22/2007,1/5/2008
483,3,49,4056,12/29/2007,1/12/2008
483,8,49,5577,12/28/2007,1/11/2008
484,2,49,3757,12/28/2007,1/11/2008
484,7,49,5278,1/1/2008,1/15/2008
485,1,49,3458,12/25/2007,1/8/2008
485,6,49,4979,1/3/2008,1/17/2008
486,5,49,4680,1/3/2008,1/17/2008
486,10,49,6214,1/1/2008,1/15/2008
487,4,49,4381,1/1/2008,1/15/2008
487,9,49,5915,1/4/2008,1/18/2008
488,3,49,4082,12/28/2007,1/11/2008
488,8,49,5616,12/20/2007,1/3/2008
489,2,49,3783,12/22/2007,1/5/2008
489,7,49,5317,1/4/2008,1/18/2008
490,1,49,3484,12/30/2007,1/13/2008
490,6,49,5018,1/1/2008,1/15/2008
491,5,50,4719,12/27/2007,1/10/2008
491,10,50,6240,1/3/2008,1/17/2008
492,4,50,4420,12/20/2007,1/3/2008
492,9,50,5941,1/1/2008,1/15/2008
493,3,50,4121,12/27/2007,1/10/2008
493,8,50,5642,12/28/2007,1/11/2008
494,2,50,3822,1/1/2008,1/15/2008
494,7,50,5343,12/22/2007,1/5/2008
495,1,50,3523,1/4/2008,1/18/2008
495,6,50,5044,12/30/2007,1/13/2008
496,5,50,4745,12/20/2007,1/3/2008
496,10,50,6279,12/20/2007,1/3/2008
497,4,50,4446,12/24/2007,1/7/2008
497,9,50,5980,12/29/2007,1/12/2008
498,3,50,4147,12/26/2007,1/9/2008
498,8,50,5681,12/20/2007,1/3/2008
499,2,50,3848,12/26/2007,1/9/2008
499,7,50,5382,12/25/2007,1/8/2008
500,1,50,3549,12/24/2007,1/7/2008
500,6,50,5083,12/28/2007,1/11/2008
501,5,1,4784,12/29/2007,1/12/2008
501,10,1,6305,12/22/2007,1/5/2008
502,4,1,4485,12/28/2007,1/11/2008
502,9,1,6006,12/26/2007,1/9/2008
503,3,1,4186,12/25/2007,1/8/2008
503,8,1,5707,12/28/2007,1/11/2008
504,2,1,3887,12/20/2007,1/3/2008
504,7,1,5408,12/28/2007,1/11/2008
505,1,1,3588,12/29/2007,1/12/2008
505,6,1,5109,12/26/2007,1/9/2008
506,5,1,4810,12/22/2007,1/5/2008
506,10,1,6344,12/24/2007,1/7/2008
507,4,1,4511,1/1/2008,1/15/2008
507,9,1,6045,12/23/2007,1/6/2008
508,3,1,4212,12/24/2007,1/7/2008
508,8,1,5746,12/20/2007,1/3/2008
509,2,1,3913,12/30/2007,1/13/2008
509,7,1,5447,12/31/2007,1/14/2008
510,1,1,3614,1/3/2008,1/17/2008
510,6,1,5148,12/24/2007,1/7/2008
511,5,2,4849,12/31/2007,1/14/2008
511,10,2,6370,12/26/2007,1/9/2008
512,4,2,4550,12/20/2007,1/3/2008
512,9,2,6071,12/20/2007,1/3/2008
513,3,2,4251,12/23/2007,1/6/2008
513,8,2,5772,12/28/2007,1/11/2008
514,2,2,3952,12/24/2007,1/7/2008
514,7,2,5473,1/3/2008,1/17/2008
515,1,2,3653,12/23/2007,1/6/2008
515,6,2,5174,12/22/2007,1/5/2008
516,5,2,4875,12/24/2007,1/7/2008
516,10,2,6409,12/28/2007,1/11/2008
517,4,2,4576,12/24/2007,1/7/2008
517,9,2,6110,1/2/2008,1/16/2008
518,3,2,4277,12/22/2007,1/5/2008
518,8,2,5811,12/20/2007,1/3/2008
519,2,2,3978,1/3/2008,1/17/2008
519,7,2,5512,12/21/2007,1/4/2008
520,1,2,3679,12/28/2007,1/11/2008
520,6,2,5213,12/20/2007,1/3/2008
521,5,3,4914,1/2/2008,1/16/2008
521,10,3,6435,12/30/2007,1/13/2008
522,4,3,4615,12/28/2007,1/11/2008
522,9,3,6136,12/30/2007,1/13/2008
523,3,3,4316,12/21/2007,1/4/2008
523,8,3,5837,12/28/2007,1/11/2008
524,2,3,4017,12/28/2007,1/11/2008
524,7,3,5538,12/24/2007,1/7/2008
525,1,3,3718,1/2/2008,1/16/2008
525,6,3,5239,1/3/2008,1/17/2008
526,5,3,4940,12/26/2007,1/9/2008
526,10,3,6474,1/1/2008,1/15/2008
527,4,3,4641,1/1/2008,1/15/2008
527,9,3,6175,12/27/2007,1/10/2008
528,3,3,4342,12/20/2007,1/3/2008
528,8,3,5876,12/20/2007,1/3/2008
529,2,3,4043,12/22/2007,1/5/2008
529,7,3,5577,12/27/2007,1/10/2008
530,1,3,3744,12/22/2007,1/5/2008
530,6,3,5278,1/1/2008,1/15/2008
531,5,4,4979,1/4/2008,1/18/2008
531,10,4,6500,1/3/2008,1/17/2008
532,4,4,4680,12/20/2007,1/3/2008
532,9,4,6201,12/24/2007,1/7/2008
533,3,4,4381,1/4/2008,1/18/2008
533,8,4,5902,12/28/2007,1/11/2008
534,2,4,4082,1/1/2008,1/15/2008
534,7,4,5603,12/30/2007,1/13/2008
535,1,4,3783,12/27/2007,1/10/2008
535,6,4,5304,12/30/2007,1/13/2008
536,5,4,5005,12/28/2007,1/11/2008
536,10,4,6539,12/20/2007,1/3/2008
537,4,4,4706,12/24/2007,1/7/2008
537,9,4,6240,12/21/2007,1/4/2008
538,3,4,4407,1/3/2008,1/17/2008
538,8,4,5941,12/20/2007,1/3/2008
539,2,4,4108,12/26/2007,1/9/2008
539,7,4,5642,1/2/2008,1/16/2008
540,1,4,3809,1/1/2008,1/15/2008
540,6,4,5343,12/28/2007,1/11/2008
541,5,5,5044,12/21/2007,1/4/2008
541,10,5,6565,12/22/2007,1/5/2008
542,4,5,4745,12/28/2007,1/11/2008
542,9,5,6266,1/3/2008,1/17/2008
543,3,5,4446,1/2/2008,1/16/2008
543,8,5,5967,12/28/2007,1/11/2008
544,2,5,4147,12/20/2007,1/3/2008
544,7,5,5668,12/20/2007,1/3/2008
545,1,5,3848,12/21/2007,1/4/2008
545,6,5,5369,12/26/2007,1/9/2008
546,5,5,5070,12/30/2007,1/13/2008
546,10,5,6604,12/24/2007,1/7/2008
547,4,5,4771,1/1/2008,1/15/2008
547,9,5,6305,12/31/2007,1/14/2008
548,3,5,4472,1/1/2008,1/15/2008
548,8,5,6006,12/20/2007,1/3/2008
549,2,5,4173,12/30/2007,1/13/2008
549,7,5,5707,12/23/2007,1/6/2008
550,1,5,3874,12/26/2007,1/9/2008
550,6,5,5408,12/24/2007,1/7/2008
551,5,6,5109,12/23/2007,1/6/2008
551,10,6,6630,12/26/2007,1/9/2008
552,4,6,4810,12/20/2007,1/3/2008
552,9,6,6331,12/28/2007,1/11/2008
553,3,6,4511,12/31/2007,1/14/2008
553,8,6,6032,12/28/2007,1/11/2008
554,2,6,4212,12/24/2007,1/7/2008
554,7,6,5733,12/26/2007,1/9/2008
555,1,6,3913,12/31/2007,1/14/2008
555,6,6,5434,12/22/2007,1/5/2008
556,5,6,5135,1/1/2008,1/15/2008
556,10,6,6669,12/28/2007,1/11/2008
557,4,6,4836,12/24/2007,1/7/2008
557,9,6,6370,12/25/2007,1/8/2008
558,3,6,4537,12/30/2007,1/13/2008
558,8,6,6071,12/20/2007,1/3/2008
559,2,6,4238,1/3/2008,1/17/2008
559,7,6,5772,12/29/2007,1/12/2008
560,1,6,3939,12/20/2007,1/3/2008
560,6,6,5473,12/20/2007,1/3/2008
561,5,7,5174,12/25/2007,1/8/2008
561,10,7,6695,12/30/2007,1/13/2008
562,4,7,4875,12/28/2007,1/11/2008
562,9,7,6396,12/22/2007,1/5/2008
563,3,7,4576,12/29/2007,1/12/2008
563,8,7,6097,12/28/2007,1/11/2008
564,2,7,4277,12/28/2007,1/11/2008
564,7,7,5798,1/1/2008,1/15/2008
565,1,7,3978,12/25/2007,1/8/2008
565,6,7,5499,1/3/2008,1/17/2008
566,5,7,5200,1/3/2008,1/17/2008
566,10,7,6734,1/1/2008,1/15/2008
567,4,7,4901,1/1/2008,1/15/2008
567,9,7,6435,1/4/2008,1/18/2008
568,3,7,4602,12/28/2007,1/11/2008
568,8,7,6136,12/20/2007,1/3/2008
569,2,7,4303,12/22/2007,1/5/2008
569,7,7,5837,1/4/2008,1/18/2008
570,1,7,4004,12/30/2007,1/13/2008
570,6,7,5538,1/1/2008,1/15/2008
571,5,8,5239,12/27/2007,1/10/2008
571,10,8,6760,1/3/2008,1/17/2008
572,4,8,4940,12/20/2007,1/3/2008
572,9,8,6461,1/1/2008,1/15/2008
573,3,8,4641,12/27/2007,1/10/2008
573,8,8,6162,12/28/2007,1/11/2008
574,2,8,4342,1/1/2008,1/15/2008
574,7,8,5863,12/22/2007,1/5/2008
575,1,8,4043,1/4/2008,1/18/2008
575,6,8,5564,12/30/2007,1/13/2008
576,5,8,5265,12/20/2007,1/3/2008
576,10,8,6799,12/20/2007,1/3/2008
577,4,8,4966,12/24/2007,1/7/2008
577,9,8,6500,12/29/2007,1/12/2008
578,3,8,4667,12/26/2007,1/9/2008
578,8,8,6201,12/20/2007,1/3/2008
579,2,8,4368,12/26/2007,1/9/2008
579,7,8,5902,12/25/2007,1/8/2008
580,1,8,4069,12/24/2007,1/7/2008
580,6,8,5603,12/28/2007,1/11/2008
581,5,9,5304,12/29/2007,1/12/2008
581,10,9,6825,12/22/2007,1/5/2008
582,4,9,5005,12/28/2007,1/11/2008
582,9,9,6526,12/26/2007,1/9/2008
583,3,9,4706,12/25/2007,1/8/2008
583,8,9,6227,12/28/2007,1/11/2008
584,2,9,4407,12/20/2007,1/3/2008
584,7,9,5928,12/28/2007,1/11/2008
585,1,9,4108,12/29/2007,1/12/2008
585,6,9,5629,12/26/2007,1/9/2008
586,5,9,5330,12/22/2007,1/5/2008
586,10,9,6864,12/24/2007,1/7/2008
587,4,9,5031,1/1/2008,1/15/2008
587,9,9,6565,12/23/2007,1/6/2008
588,3,9,4732,12/24/2007,1/7/2008
588,8,9,6266,12/20/2007,1/3/2008
589,2,9,4433,12/30/2007,1/13/2008
589,7,9,5967,12/31/2007,1/14/2008
590,1,9,4134,1/3/2008,1/17/2008
590,6,9,5668,12/24/2007,1/7/2008
591,5,10,5369,12/31/2007,1/14/2008
591,10,10,6890,12/26/2007,1/9/2008
592,4,10,5070,12/20/2007,1/3/2008
592,9,10,6591,12/20/2007,1/3/2008
593,3,10,4771,12/23/2007,1/6/2008
593,8,10,6292,12/28/2007,1/11/2008
594,2,10,4472,12/24/2007,1/7/2008
594,7,10,5993,1/3/2008,1/17/2008
595,1,10,4173,12/23/2007,1/6/2008
595,6,10,5694,12/22/2007,1/5/2008
596,5,10,5395,12/24/2007,1/7/2008
596,10,10,6929,12/28/2007,1/11/2008
597,4,10,5096,12/24/2007,1/7/2008
597,9,10,6630,1/2/2008,1/16/2008
598,3,10,4797,12/22/2007,1/5/2008
598,8,10,6331,12/20/2007,1/3/2008
599,2,10,4498,1/3/2008,1/17/2008
599,7,10,6032,12/21/2007,1/4/2008
600,1,10,4199,12/28/2007,1/11/2008
600,6,10,5733,12/20/2007,1/3/2008
601,5,11,5434,1/2/2008,1/16/2008
601,10,11,6955,12/30/2007,1/13/2008
602,4,11,5135,12/28/2007,1/11/2008
602,9,11,6656,12/30/2007,1/13/2008
603,3,11,4836,12/21/2007,1/4/2008
603,8,11,6357,12/28/2007,1/11/2008
604,2,11,4537,12/28/2007,1/11/2008
604,7,11,6058,12/24/2007,1/7/2008
605,1,11,4238,1/2/2008,1/16/2008
605,6,11,5759,1/3/2008,1/17/2008
606,5,11,5460,12/26/2007,1/9/2008
606,10,11,6994,1/1/2008,1/15/2008
607,4,11,5161,1/1/2008,1/15/2008
607,9,11,6695,12/27/2007,1/10/2008
608,3,11,4862,12/20/2007,1/3/2008
608,8,11,6396,12/20/2007,1/3/2008
609,2,11,4563,12/22/2007,1/5/2008
609,7,11,6097,12/27/2007,1/10/2008
